id,title,genres,imdb_id,tmdb_id,year
78142,Baarìa,Comedy|Drama|War,1081935,25846,2009
78160,Ricky Gervais Live: Animals,Comedy,0397612,198306,2003
78174,Sex and the City 2,Comedy|Drama|Romance,1261945,37786,2010
78209,Get Him to the Greek,Comedy,1226229,32823,2010
78218,Unthinkable,Drama|Thriller,0914863,38199,2010
78264,"Back-up Plan, The",Comedy|Romance,1212436,34806,2010
78266,Splice,Horror|Sci-Fi|Thriller,1017460,37707,2009
78316,Letters to Juliet,Drama|Romance,0892318,37056,2010
78349,Exam,Mystery|Thriller,1258197,29917,2009
78467,Jonah Hex,Action|Drama|Thriller|Western,1075747,20533,2010
78469,"A-Team, The",Action|Comedy|Thriller,0429493,34544,2010
78499,Toy Story 3,Adventure|Animation|Children|Comedy|Fantasy|IMAX,0435761,10193,2010
78544,Ricky Gervais Live 3: Fame,Comedy,0993779,198308,2007
78574,Winter's Bone,Drama|Thriller,1399683,39013,2010
78620,"Scalphunters, The",Comedy|Western,0063557,32068,1968
78626,Barking Dogs Never Bite (Flandersui gae),Comedy|Horror,0269743,21531,2000
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter),Adventure|Animation|Children|Comedy|Fantasy|IMAX,0892791,10192,2010
78703,TiMER,Comedy|Drama|Fantasy|Romance,1179794,39545,2009
78746,Best Worst Movie,Documentary,1144539,40819,2009
78772,"Twilight Saga: Eclipse, The",Fantasy|Romance|Thriller|IMAX,1325004,24021,2010
78836,Enter the Void,Drama,1191111,34647,2009
78893,"Last Airbender, The",Action|Adventure|Fantasy,0938283,10196,2010
78959,Endgame,Drama,1217616,15102,2009
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy,Documentary,0416716,76180,2004
79008,South Park: Imaginationland,Animation|Comedy|Fantasy,1308667,16023,2008
79057,Predators,Action|Sci-Fi|Thriller,1424381,34851,2010
79073,When You're Strange,Documentary,1333667,37659,2009
79091,Despicable Me,Animation|Children|Comedy|Crime,1323594,20352,2010
79132,Inception,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,1375666,27205,2010
79134,Grown Ups,Comedy,1375670,38365,2010
79139,"Sorcerer's Apprentice, The",Action|Adventure|Children|Comedy|Fantasy,0963966,27022,2010
79185,Knight and Day,Action|Comedy|Romance,1013743,37834,2010
79224,"Karate Kid, The",Action|Children|Drama,1155076,38575,2010
79242,"Kids Are All Right, The",Comedy|Drama,0842926,39781,2010
79251,"Serbian Film, A (Srpski film)",Horror|Thriller,1273235,73861,2010
79259,Cherrybomb,Drama|Thriller,1248971,40850,2009
79274,Batman: Under the Red Hood,Action|Animation,1569923,40662,2010
79293,Salt,Action|Thriller,0944835,27576,2010
79299,"No. 1 Ladies' Detective Agency, The",Comedy|Crime|Mystery,0874957,NaN,2008
79333,Watch Out for the Automobile (Beregis avtomobilya),Comedy|Crime|Romance,0060161,39768,1966
79357,Mr. Nobody,Drama|Fantasy|Romance|Sci-Fi,0485947,31011,2009
79428,Dinner for Schmucks,Comedy,0427152,38778,2010
79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka),Crime|Drama|Thriller,0352465,36274,2002
79536,Hellsinki (Rööperi),Crime,1227536,25335,2009
79553,Ip Man 2,Action,1386932,37472,2010
79572,Ramona and Beezus,Children|Comedy,0493949,38843,2010
79590,"Rebound, The",Comedy|Romance,1205535,24122,2009
79592,"Other Guys, The",Action|Comedy,1386588,27581,2010
79677,"Two Escobars, The",Crime|Documentary,1522863,53190,2010
79684,Paper Man,Comedy|Drama,0437405,39414,2009
79695,"Expendables, The",Action|Adventure|Thriller,1320253,27578,2010
79702,Scott Pilgrim vs. the World,Action|Comedy|Fantasy|Musical|Romance,0446029,22538,2010
79798,I Killed My Mother (J'ai tué ma mère),Drama,1424797,26280,2009
79868,Heartless,Fantasy|Horror|Mystery|Thriller,1220214,38150,2009
79879,Piranha (Piranha 3D),Action|Horror|Thriller,0464154,43593,2010
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The",Action|Adventure|Fantasy|Mystery,1179025,35552,2010
79897,Get Low,Comedy|Drama|Mystery,1194263,44718,2009
79946,"Joneses, The",Comedy|Drama,1285309,41479,2009
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese),Action|Adventure|Animation|Fantasy|Sci-Fi,0142235,28609,1989
80094,"Last Exorcism, The",Horror|Thriller,1320244,38358,2010
80124,Sisters (Syostry),Action|Crime|Drama,0284492,49943,2001
80126,"American, The",Drama|Thriller,1440728,27579,2010
80139,Jackass 2.5,Comedy|Documentary,1117523,14158,2007
80162,"Horde, The (La Horde)",Action|Horror|Thriller,1183276,37905,2009
80166,"Switch, The",Comedy|Romance,0889573,41210,2010
80219,Machete,Action|Adventure|Comedy|Crime|Thriller,0985694,23631,2010
80241,Going the Distance,Comedy|Romance,1322312,38073,2010
80363,Resident Evil: Afterlife,Action|Horror|Sci-Fi|Thriller|IMAX,1220634,35791,2010
80454,Princess (Prinsessa),Drama,1428453,60678,2010
80463,"Social Network, The",Drama,1285016,37799,2010
80478,"Man Vanishes, A (Ningen Johatsu)",Documentary|Drama|Mystery,0062043,85692,1967
80489,"Town, The",Crime|Drama|Thriller,0840361,23168,2010
80549,Easy A,Comedy|Romance,1282140,37735,2010
80551,Eat Pray Love,Drama|Romance,0879870,38167,2010
80553,Howl,Drama,1049402,38568,2010
80572,I'm Still Here,Comedy|Drama,1356864,43939,2010
80584,"Patrik Age 1.5 (Patrik 1,5)",Comedy|Drama|Romance,1067733,15179,2008
80586,Flipped,Comedy|Drama|Romance,0817177,43949,2010
80590,Wall Street: Money Never Sleeps,Drama,1027718,33909,2010
80615,Legend of the Guardians: The Owls of Ga'Hoole,Adventure|Animation|Fantasy|IMAX,1219342,41216,2010
80693,It's Kind of a Funny Story,Comedy|Drama,0804497,43923,2010
80727,Middle Men,Comedy|Crime|Drama,1251757,38842,2009
80748,Alice in Wonderland,Adventure|Children|Fantasy,0023753,25694,1933
80831,Let Me In,Drama|Horror|Mystery,1228987,41402,2010
80834,Sintel,Animation|Fantasy,1727587,45745,2010
80839,Secretariat,Adventure|Drama,1028576,39486,2010
80846,Devil,Horror|Mystery|Thriller,1314655,44040,2010
80858,You Again,Comedy,1414382,38303,2010
80860,Life as We Know It,Comedy|Romance,1055292,38408,2010
80862,Catfish,Documentary|Mystery,1584016,42296,2010
80864,You Will Meet a Tall Dark Stranger,Comedy|Romance,1182350,38031,2010
80880,Stone,Drama|Thriller,1423995,44113,2010
80906,Inside Job,Documentary,1645089,44639,2010
80917,Monsters,Drama|Sci-Fi,1470827,43933,2010
80969,Never Let Me Go,Drama|Romance|Sci-Fi,1334260,42188,2010
81018,"Illusionist, The (L'illusionniste)",Animation,0775489,41201,2010
81087,Luck by Chance,Drama,0886539,16344,2009
81132,Rubber,Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,1612774,45649,2010
81156,Jackass 3D,Action|Comedy|Documentary,1116184,16290,2010
81158,Restrepo,Documentary|War,1559549,39312,2010
81191,Waiting for 'Superman',Documentary,1566648,39440,2010
81229,Red,Action|Comedy,1245526,39514,2010
81257,In a Better World (Hævnen),Drama,1340107,44716,2010
81383,Heartbreaker (L'Arnacoeur),Comedy|Romance,1465487,41211,2010
81417,Paranormal Activity 2,Horror|IMAX,1536044,41436,2010
81456,Heartbeats (Les amours imaginaires),Drama|Romance,1600524,51241,2010
81512,Hereafter,Drama|Fantasy,1212419,44603,2010
81520,Undisputed III: Redemption,Action|Crime|Drama,1156466,38234,2010
81535,Saw VII 3D - The Final Chapter,Horror|Mystery|Thriller,1477076,41439,2010
81537,Due Date,Comedy,1231583,41733,2010
81562,127 Hours,Adventure|Drama|Thriller,1542344,44115,2010
81564,Megamind,Action|Animation|Children|Comedy|Sci-Fi|IMAX,1001526,38055,2010
81591,Black Swan,Drama|Thriller,0947798,44214,2010
81681,I Shot Jesse James,Drama|Romance|Western,0041497,41058,1949
81782,Unstoppable,Action|Drama|Thriller,0477080,44048,2010
81784,Morning Glory,Comedy|Drama|Romance,1126618,38357,2010
81786,Certified Copy (Copie conforme),Drama,1020773,48303,2010
81788,"Next Three Days, The",Crime|Drama|Romance|Thriller,1458175,43539,2010
81791,Somewhere,Drama,1421051,39210,2010
81819,Biutiful,Drama,1164999,45958,2010
81831,"First Beautiful Thing, The (La prima cosa bella)",Comedy|Drama,1467273,36940,2010
81834,Harry Potter and the Deathly Hallows: Part 1,Action|Adventure|Fantasy|IMAX,0926084,12444,2010
81845,"King's Speech, The",Drama,1504320,45269,2010
81847,Tangled,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,0398286,38757,2010
81910,"Art of the Steal, The",Documentary,1326733,41999,2009
81932,"Fighter, The",Drama,0964517,45317,2010
81949,"Romantics, The",Comedy|Drama|Romance,1403988,41556,2010
82041,"Loved Ones, The",Horror,1316536,46420,2009
82053,Casino Jack,Comedy|Crime,1194417,45324,2010
82088,Vincent Wants to Sea (Vincent will meer),Drama,1611211,47979,2010
82093,London Boulevard,Crime|Romance,1213648,48838,2010
82095,Skyline,Sci-Fi|Thriller,1564585,42684,2010
82152,Beastly,Drama|Fantasy|Romance,1152398,38117,2011
82167,Love and Other Drugs,Comedy|Drama|Romance,0758752,43347,2010
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The",Adventure|Children|Fantasy,0980970,10140,2010
82202,"Tourist, The",Drama|Thriller,1243957,37710,2010
82242,Rare Exports: A Christmas Tale (Rare Exports),Action|Comedy,1401143,48395,2010
82366,Hatchet II,Comedy|Horror|Thriller,1270835,43919,2010
82378,All Good Things,Drama|Mystery|Thriller,1175709,46503,2010
82459,True Grit,Western,1403865,44264,2010
82461,Tron: Legacy,Action|Adventure|Sci-Fi|IMAX,1104001,20526,2010
82499,How Do You Know,Comedy|Drama|Romance,1341188,42888,2010
82527,Barney's Version,Drama,1423894,46829,2010
82534,"Company Men, The",Drama,1172991,44129,2010
82641,"One-Armed Swordsman, The (Dubei dao)",Action|Drama,0061597,54178,1967
82667,I Saw the Devil (Akmareul boatda),Crime|Thriller,1588170,49797,2010
82684,Trash Humpers,Drama,1488163,46788,2009
82744,Faster,Action|Crime|Drama,1433108,41283,2010
82765,Little Big Soldier (Da bing xiao jiang),Action|Adventure|Comedy|Drama|War,1319718,35138,2010
82767,Rabbit Hole,Drama,0935075,27585,2010
82848,One Week,Comedy,0011541,23282,1920
82852,Little Fockers,Comedy,0970866,39451,2010
82854,Gulliver's Travels,Adventure|Comedy|Fantasy,1320261,38745,2010
82857,Sweetgrass,Adventure|Documentary|Western,1517252,50071,2009
83086,Burlesque,Drama|Musical|Romance,1126591,42297,2010
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti)",Animation|Children|Fantasy,1568921,51739,2010
83134,Tucker & Dale vs Evil,Comedy|Horror,1465522,46838,2010
83177,Yogi Bear,Children|Comedy,1302067,41515,2010
83270,Made in Dagenham,Comedy|Drama,1371155,46138,2010
83349,"Green Hornet, The",Action|Comedy|Crime|Fantasy|Thriller|IMAX,0990407,40805,2011
83369,"Way Back, The",Drama,1023114,49009,2010
83374,"Warrior's Way, The",Action|Fantasy|Western,1032751,46528,2010
83480,Season of the Witch,Adventure|Drama|Fantasy,0479997,23047,2011
83601,Amer,Drama|Horror,1426352,43950,2009
83613,Cowboys & Aliens,Action|Sci-Fi|Thriller|Western|IMAX,0409847,49849,2011
83796,Anything for Her (Pour elle),Crime|Drama|Thriller,1217637,14556,2008
83803,Day & Night,Animation|Children,1620446,40619,2010
83827,Marwencol,Documentary,1391092,52013,2010
83910,"Dilemma, The",Comedy|Drama,1578275,44564,2011
83969,Down Argentine Way,Comedy|Drama|Romance,0032410,43810,1940
83976,"Trip, The",Comedy|Drama,1740047,63578,2010
84152,Limitless,Sci-Fi|Thriller,1219289,51876,2011
84156,Happy People: A Year in the Taiga,Documentary,1683876,89704,2010
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha),Action|Animation|Drama|Sci-Fi,0860906,22843,2009
84189,I Spit on Your Grave,Crime|Horror|Thriller,1242432,43947,2010
84240,Even the Rain (También la lluvia),Drama,1422032,53596,2010
84246,It Happened on Fifth Avenue,Comedy|Romance,0039502,52844,1947
84273,Zeitgeist: Moving Forward,Documentary,1781069,54293,2011
84374,No Strings Attached,Comedy|Romance,1411238,41630,2011
84392,"Lincoln Lawyer, The",Crime|Drama|Thriller,1189340,50348,2011
84414,All-Star Superman,Action|Adventure|Animation|Sci-Fi,1699114,56590,2011
84512,Girls About Town,Comedy,0021910,120843,1931
84523,Kill! (Kiru),Action|Comedy|Drama,0063186,39029,1968
84553,Pekka ja Pätkä salapoliiseina,Comedy,0050832,148432,1957
84601,Unknown,Drama|Mystery|Thriller,1401152,48138,2011
84615,Cedar Rapids,Comedy,1477837,52067,2011
84637,Gnomeo & Juliet,Adventure|Animation|Children|Comedy|Fantasy|Romance,0377981,45772,2011
84696,Burke and Hare,Comedy|Thriller,1320239,50204,2010
84716,Castaway on the Moon (Kimssi pyoryugi),Comedy|Drama|Romance,1499666,18438,2009
84772,Paul,Adventure|Comedy|Sci-Fi,1092026,39513,2011
84799,"Asphyx, The",Horror|Sci-Fi,0069738,37618,1973
84844,Brother 2 (Brat 2),Crime|Drama,0238883,20993,2000
84847,Emma,Comedy|Drama|Romance,1366312,183894,2009
84942,Drive Angry,Action|Fantasy|Thriller,1502404,47327,2011
84944,Rango,Action|Adventure|Animation|Children|Comedy|Western,1192628,44896,2011
84950,Take Me Home Tonight,Comedy|Drama,0810922,50725,2011
84952,Confessions (Kokuhaku),Drama|Horror,1590089,54186,2010
84954,"Adjustment Bureau, The",Romance|Sci-Fi|Thriller,1385826,38050,2011
85020,"Mechanic, The",Action|Drama|Thriller,0472399,27582,2011
85022,Hall Pass,Comedy,0480687,48988,2011
85025,"Eagle, The",Adventure|Drama,1034389,49494,2011
85056,I Am Number Four,Action|Sci-Fi|Thriller|IMAX,1464540,46529,2011
85131,Battle: Los Angeles,Action|Sci-Fi|War,1217613,44943,2011
85179,Summer Wars (Samâ wôzu),Adventure|Animation|Comedy|Sci-Fi,1474276,28874,2009
85213,"Sunset Limited, The",Drama,1510938,56831,2011
85259,Winnie the Pooh and the Honey Tree,Animation|Children,0061199,36540,1966
85261,Mars Needs Moms,Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,1305591,50321,2011
85295,Scooby-Doo! Curse of the Lake Monster,Adventure|Children|Comedy|Mystery,1618435,47533,2010
85316,Winnie the Pooh and Tigger Too,Animation|Children,0072410,72185,1974
85334,Hard Ticket to Hawaii,Action|Comedy,0093146,26011,1987
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro),Action|Crime|Drama,1555149,47931,2010
85354,Mesrine: Public Enemy #1 (L'ennemi public n°1),Action|Crime,0411272,15362,2008
85367,Just Go with It,Comedy|Romance,1564367,50546,2011
85394,Cave of Forgotten Dreams,Documentary,1664894,59490,2010
85397,Red Riding Hood,Fantasy|Horror|Mystery|Thriller,1486185,49730,2011
85399,"Big Mommas: Like Father, Like Son",Comedy,1464174,38322,2011
85401,Super,Action|Comedy|Drama,1512235,45132,2010
85412,"Troll Hunter, The (Trolljegeren)",Fantasy|Horror,1740707,46146,2010
85414,Source Code,Action|Drama|Mystery|Sci-Fi|Thriller,0945513,45612,2011
85438,Jane Eyre,Drama|Romance,1229822,38684,2011
85510,Sucker Punch,Action|Fantasy|Thriller|IMAX,0978764,23629,2011
85565,Chalet Girl,Comedy|Romance,1487118,58232,2011
85736,BURN-E,Adventure|Animation|Children|Sci-Fi,1334585,13413,2008
85774,Senna,Documentary,1424432,58496,2010
85780,Family Guy Presents: It's a Trap,Animation|Comedy|Sci-Fi,1701991,110639,2010
85788,Insidious,Fantasy|Horror|Thriller,1591095,49018,2010
85796,Hobo with a Shotgun,Action|Adventure|Crime|Thriller,1640459,49010,2011
85881,Win Win,Comedy|Drama,1606392,55725,2011
85885,Room in Rome (Habitación en Roma),Drama|Romance,1263750,48650,2010
86000,Boy,Comedy|Drama,1560139,39356,2010
86014,Diary of a Wimpy Kid: Rodrick Rules,Comedy,1650043,60307,2011
86028,Henry's Crime,Comedy|Crime,1220888,53172,2010
86059,Hop,Animation|Children|Comedy,1411704,50359,2011
86066,Playing the Victim (Izobrazhaya zhertvu),Comedy,0820096,64484,2006
86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad),Horror|Thriller,0450827,75725,2005
86142,13 Assassins (Jûsan-nin no shikaku),Action,1436045,58857,2010
86190,Hanna,Action|Adventure|Mystery|Thriller,0993842,50456,2011
86237,Connections,Documentary,0078588,367647,1978
86279,Into Eternity,Documentary,1194612,54527,2010
86286,Daffy Duck's Quackbusters,Animation|Children|Comedy|Horror,0094939,23521,1988
86290,American: The Bill Hicks Story,Comedy|Documentary,1179947,46105,2009
86293,Arthur,Comedy,1334512,49012,2011
86295,Scream 4,Comedy|Horror|Mystery|Thriller,1262416,41446,2011
86298,Rio,Adventure|Animation|Children|Comedy,1436562,46195,2011
86320,Melancholia,Drama|Sci-Fi,1527186,62215,2011
86332,Thor,Action|Adventure|Drama|Fantasy|IMAX,0800369,10195,2011
86345,Louis C.K.: Hilarious,Comedy,1421373,45523,2010
86347,Louis C.K.: Chewed Up,Comedy,1190722,30969,2008
86355,Atlas Shrugged: Part 1,Drama|Mystery|Sci-Fi,0480239,56780,2011
86377,Louis C.K.: Shameless,Comedy,0927619,24447,2007
86487,Mildred Pierce,Drama,1492030,202241,2011
86504,Voices from the List,Documentary,0405455,167966,2004
86548,Water for Elephants,Drama|Romance,1067583,55787,2011
86593,African Cats,Adventure|Documentary,1223236,57586,2011
86628,Kill the Irishman,Action|Crime,1416801,51209,2011
86644,"Fast Five (Fast and the Furious 5, The)",Action|Crime|Drama|Thriller|IMAX,1596343,51497,2011
86668,Louis Theroux: Law & Disorder,Documentary,1347439,241620,2008
86721,Idiots and Angels,Animation|Drama|Fantasy,1013607,42521,2008
86781,Incendies,Drama|Mystery|War,1255953,46738,2010
86815,Soul Surfer,Action|Drama,1596346,43959,2011
86817,Something Borrowed,Comedy|Drama|Romance,0491152,49022,2011
86833,Bridesmaids,Comedy,1478338,55721,2011
86835,Priest,Action|Horror|Sci-Fi|Thriller,0822847,38321,2011
86864,Mothra (Mosura),Adventure|Fantasy|Sci-Fi,0055198,39410,1961
86880,Pirates of the Caribbean: On Stranger Tides,Action|Adventure|Fantasy|IMAX,1298650,1865,2011
86882,Midnight in Paris,Comedy|Fantasy|Romance,1605783,59436,2011
86892,The Man from Nowhere,Action|Crime|Thriller,1527788,51608,2010
86898,"Tree of Life, The",Drama,0478304,8967,2011
86911,"Hangover Part II, The",Comedy,1411697,45243,2011
86922,Nothing to Declare (Rien à déclarer),Comedy,1528313,52077,2010
86960,Across the Hall,Thriller,1176724,21469,2009
87028,"Roommate, The",Drama|Thriller,1265990,49950,2011
87192,Attack the Block,Action|Comedy|Sci-Fi,1478964,59678,2011
87194,The Way,Adventure|Comedy|Drama,1441912,59468,2010
87197,Let the Bullets Fly,Action|Comedy,1533117,51533,2010
87222,Kung Fu Panda 2,Action|Adventure|Animation|Children|Comedy|IMAX,1302011,49444,2011
87232,X-Men: First Class,Action|Adventure|Sci-Fi|Thriller|War,1270798,49538,2011
87234,Submarine,Comedy|Drama|Romance,1440292,49020,2010
87287,American Grindhouse,Documentary,1307861,70862,2010
87298,Everything Must Go,Comedy|Drama,1531663,45658,2010
87304,Beginners,Drama,1532503,55347,2010
87306,Super 8,Mystery|Sci-Fi|Thriller|IMAX,1650062,37686,2011
87413,Bernie,Comedy|Drama,0115658,19963,1996
87430,Green Lantern,Action|Adventure|Sci-Fi,1133985,44912,2011
87444,Elektra Luxx,Comedy,1340773,56272,2010
87483,Mr. Popper's Penguins,Comedy,1396218,58224,2011
87485,Bad Teacher,Comedy,1284575,52449,2011
87520,Transformers: Dark of the Moon,Action|Adventure|Sci-Fi|War|IMAX,1399103,38356,2011
87522,Larry Crowne,Comedy|Drama|Romance,1583420,59861,2011
87529,Your Highness,Action|Adventure|Comedy|Fantasy,1240982,38319,2011
87660,Too Big to Fail,Drama,1742683,65034,2011
87785,Takers,Action|Crime|Thriller,1135084,22907,2010
87834,My Life as McDull (Mak dau goo si),Animation|Comedy|Drama,0312941,73884,2001
87867,Zookeeper,Comedy,1222817,38317,2011
87869,Horrible Bosses,Comedy|Crime,1499658,51540,2011
87876,Cars 2,Adventure|Animation|Children|Comedy|IMAX,1216475,49013,2011
87960,Between the Folds,Documentary,1253565,24792,2008
88069,Delhi Belly,Comedy|Crime,1934231,67109,2011
88094,Upside Down: The Creation Records Story,Documentary,1764726,64780,2010
88108,Monte Carlo,Adventure|Comedy|Romance,1067774,59860,2011
88125,Harry Potter and the Deathly Hallows: Part 2,Action|Adventure|Drama|Fantasy|Mystery|IMAX,1201607,12445,2011
88129,Drive,Crime|Drama|Film-Noir|Thriller,0780504,64690,2011
88140,Captain America: The First Avenger,Action|Adventure|Sci-Fi|Thriller|War,0458339,1771,2011
88163,"Crazy, Stupid, Love.",Comedy|Drama|Romance,1570728,50646,2011
88179,One Day,Drama|Romance,1563738,51828,2011
88235,"Guard, The",Comedy|Crime,1540133,67913,2011
88267,Winnie the Pooh,Animation|Children|Comedy,1449283,51162,2011
88272,"Woman, The",Horror,1714208,65599,2011
88327,"New One-Armed Swordsman, The (Xin du bi dao)",Action|Drama|War,0069518,28039,1971
88345,Mike's New Car,Animation|Comedy,0323250,13931,2002
88356,"Smurfs, The",Animation|Children|Comedy,0472181,41513,2011
88405,Friends with Benefits,Comedy|Romance,1632708,50544,2011
88448,Paper Birds (Pájaros de papel),Comedy|Drama,1360822,50004,2010
88515,Blitz,Action|Crime|Thriller,1297919,55846,2011
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae)",Crime|Drama|Thriller,1230385,57361,2010
88672,Our Idiot Brother,Comedy,1637706,59968,2011
88697,SUBWAYStories: Tales from the Underground,Drama,0120240,209802,1997
88699,Death Race 2,Action|Sci-Fi|Thriller,1500491,51620,2010
88744,Rise of the Planet of the Apes,Action|Drama|Sci-Fi|Thriller,1318514,61791,2011
88746,Terri,Comedy,1687281,51993,2011
88785,"Change-Up, The",Comedy,1488555,49520,2011
88810,"Help, The",Drama,1454029,50014,2011
88812,30 Minutes or Less,Action|Comedy|Crime,1622547,62206,2011
88911,My Afternoons with Margueritte (La tête en friche),Comedy,1455151,39413,2010
88932,Final Destination 5,Horror|Thriller|IMAX,1622979,55779,2011
88954,"Very Harold & Kumar 3D Christmas, A",Comedy,1268799,55465,2011
89028,Don't Be Afraid of the Dark,Horror|Thriller,1270761,46261,2010
89030,Fright Night,Comedy|Horror,1438176,58151,2011
89039,Another Earth,Drama|Romance|Sci-Fi,1549572,55420,2011
89047,Hesher,Drama,1403177,44835,2010
89072,Stake Land,Horror,1464580,52015,2010
89085,"Debt, The",Drama|Thriller,1226753,48289,2011
89087,Colombiana,Action|Adventure|Drama|Thriller,1657507,62835,2011
89090,Bill Cunningham New York,Documentary,1621444,55244,2011
89118,"Skin I Live In, The (La piel que habito)",Drama,1189073,63311,2011
89190,Conan the Barbarian,Action|Adventure|Fantasy,0816462,37430,2011
89208,Walled In,Horror|Thriller,1104006,16335,2009
89281,Birdemic: Shock and Terror,Romance|Thriller,1316037,40016,2010
89305,"Inbetweeners Movie, The",Adventure|Comedy,1716772,69798,2011
89343,Red State,Action|Crime|Horror|Thriller,0873886,48572,2011
89386,Pearl Jam Twenty,Documentary|Musical,1417592,72744,2011
89388,I Don't Know How She Does It,Comedy,1742650,70868,2011
89427,Shark Night 3D,Horror|Thriller,1633356,65055,2011
89470,Contagion,Sci-Fi|Thriller|IMAX,1598778,39538,2011
89492,Moneyball,Drama,1210166,60308,2011
89580,Neds,Drama,1560970,55785,2010
89582,Cold Fish (Tsumetai nettaigyo),Drama|Thriller,1632547,68341,2010
89586,Phineas and Ferb the Movie: Across the 2nd Dimension,Adventure|Animation|Children,1825918,71689,2011
89678,Northanger Abbey,Drama|Romance,0844794,18093,2007
89745,"Avengers, The",Action|Adventure|Sci-Fi|IMAX,0848228,24428,2012
89753,Tinker Tailor Soldier Spy,Drama|Film-Noir|Thriller,1340800,49517,2011
89759,"Separation, A (Jodaeiye Nader az Simin)",Drama,1832382,60243,2011
89761,"Dangerous Method, A",Drama|Thriller,1571222,48231,2011
89774,Warrior,Drama,1291584,59440,2011
89804,"Ides of March, The",Drama,1124035,10316,2011
89837,Kill List,Horror|Mystery|Thriller,1788391,74725,2011
89840,Killer Elite,Action|Thriller,1448755,49021,2011
89862,Bellflower,Action|Drama|Romance,1242599,58699,2011
89864,50/50,Comedy|Drama,1306980,40807,2011
89898,Generation P,Comedy|Drama|Sci-Fi,0459748,63375,2011
89904,The Artist,Comedy|Drama|Romance,1655442,74643,2011
89939,Gigi,Comedy,0041414,123723,1949
89945,BlinkyTM,Horror|Sci-Fi,1520494,59852,2011
90057,Take Shelter,Drama,1675192,64720,2011
90243,Three Outlaw Samurai (Sanbiki no samurai),Action|Drama,0058652,58878,1964
90245,Antonio Gaudí,Documentary,0086907,37239,1985
90249,Real Steel,Action|Drama|Sci-Fi|IMAX,0433035,39254,2011
90343,Footloose,Comedy|Drama|Musical,1068242,68817,2011
90345,"Thing, The",Horror|Mystery|Sci-Fi|Thriller,0905372,60935,2011
90353,Beautiful Boy,Drama,1533013,59437,2010
90357,Tyrannosaur,Drama,1204340,76543,2011
90374,Martha Marcy May Marlene,Drama|Thriller,1441326,50837,2011
90376,We Need to Talk About Kevin,Drama|Thriller,1242460,71859,2011
90384,Behind Enemy Lines II: Axis of Evil,Action|Thriller|War,0497329,10005,2006
90403,"Three Musketeers, The",Action|Adventure,1509767,52451,2011
90405,In Time,Crime|Sci-Fi|Thriller,1637688,49530,2011
90428,Margaret,Drama,0466893,44754,2011
90430,Carnage,Comedy|Drama,1692486,72113,2011
90439,Margin Call,Drama|Thriller,1615147,50839,2011
90469,Paranormal Activity 3,Horror,1778304,72571,2011
90471,Puncture,Drama,1582248,72432,2011
90522,Johnny English Reborn,Adventure|Comedy|Thriller,1634122,58233,2011
90524,Abduction,Action|Drama|Mystery|Thriller,1600195,59965,2011
90528,This Must Be the Place,Crime|Drama|Thriller,1440345,53487,2011
90531,Shame,Drama,1723811,76025,2011
90576,What's Your Number?,Comedy|Romance,0770703,63492,2011
90600,Headhunters (Hodejegerne),Action|Crime|Thriller,1614989,70670,2011
90603,Batman: Year One,Action|Animation|Crime,1672723,69735,2011
90630,Miss Representation,Documentary,1784538,77801,2011
90647,Puss in Boots,Adventure|Animation|Comedy|Fantasy|IMAX,0448694,58423,2011
90717,Tower Heist,Action|Comedy|Crime,0471042,59108,2011
90719,J. Edgar,Drama,1616195,88794,2011
90738,"Double, The",Action|Crime|Drama|Mystery|Thriller,1646980,73499,2011
90746,"Adventures of Tintin, The",Action|Animation|Mystery|IMAX,0983193,17578,2011
90769,Starsuckers,Documentary,1510934,40658,2009
90809,Tomboy,Drama,1847731,65229,2011
90863,George Harrison: Living in the Material World,Documentary,1113829,75964,2011
90866,Hugo,Children|Drama|Mystery,0970179,44826,2011
90888,Immortals,Action|Drama|Fantasy,1253864,37958,2011
90890,Jack and Jill,Comedy,0810913,71880,2011
90943,Into the Abyss,Documentary,1972663,77365,2011
90945,"Sign of Four, The",Adventure|Crime|Drama,0685628,94174,1987
91077,"Descendants, The",Comedy|Drama,1033575,65057,2011
91079,Like Crazy,Drama|Romance,1758692,60420,2011
91094,"Muppets, The",Children|Comedy|Musical,1204342,64328,2011
